Id,State_Name,Season,Crop,Area,Production,soil_type
12561,Tamil Nadu,Whole Year ,Coconut ,24938,389900,Sandy 
12562,Tamil Nadu,Whole Year ,Coconut ,24936,158400000,Sandy 
12563,Tamil Nadu,Whole Year ,Coconut ,23917,287100000,Sandy 
12564,Tamil Nadu,Whole Year ,Coconut ,4331,51400,Sandy 
12565,Tamil Nadu,Whole Year ,Coconut ,4487,27800,Sandy 
12566,Tamil Nadu,Whole Year ,Coconut ,4588,56600,Sandy 
12567,Tamil Nadu,Whole Year ,Coconut ,4704,300,Sandy 
12568,Tamil Nadu,Whole Year ,Coconut ,5005,541,Sandy 
12569,Tamil Nadu,Whole Year ,Coconut ,5177,601,Sandy 
12570,Tamil Nadu,Whole Year ,Coconut ,5293,484000,Sandy 
12571,Tamil Nadu,Whole Year ,Coconut ,5730,88100,Sandy 
12572,Tamil Nadu,Whole Year ,Coconut ,6155,54300000,Sandy 
12573,Tamil Nadu,Whole Year ,Coconut ,6641,29100000,Sandy 
12574,Tamil Nadu,Whole Year ,Coconut ,14049,144600,Sandy 
12575,Tamil Nadu,Whole Year ,Coconut ,15264,1581,Sandy 
12576,Tamil Nadu,Whole Year ,Coconut ,14977,2166,Sandy 
12577,Tamil Nadu,Whole Year ,Coconut ,14464,2060,Sandy 
12578,Tamil Nadu,Whole Year ,Coconut ,14418,1717000,Sandy 
12579,Tamil Nadu,Whole Year ,Coconut ,14109,274900,Sandy 
12580,Tamil Nadu,Whole Year ,Coconut ,15550,297200000,Sandy 
12581,Tamil Nadu,Whole Year ,Coconut ,15781,284600000,Sandy 
12582,Tamil Nadu,Whole Year ,Coconut ,10545,98100,Sandy 
12583,Tamil Nadu,Whole Year ,Coconut ,10611,74000,Sandy 
12584,Tamil Nadu,Whole Year ,Coconut ,8470,127000,Sandy 
12585,Tamil Nadu,Whole Year ,Coconut ,10647,1258,Sandy 
12586,Tamil Nadu,Whole Year ,Coconut ,10784,1899,Sandy 
12587,Tamil Nadu,Whole Year ,Coconut ,10660,1675,Sandy 
12588,Tamil Nadu,Whole Year ,Coconut ,10860,1941000,Sandy 
12589,Tamil Nadu,Whole Year ,Coconut ,11072,155400,Sandy 
12590,Tamil Nadu,Whole Year ,Coconut ,11382,177300000,Sandy 
12591,Tamil Nadu,Whole Year ,Coconut ,11305,157800000,Sandy 
12592,Tamil Nadu,Whole Year ,Coconut ,3660,25900,Sandy 
12593,Tamil Nadu,Whole Year ,Coconut ,3808,38900,Sandy 
12594,Tamil Nadu,Whole Year ,Coconut ,3847,39900,Sandy 
12595,Tamil Nadu,Whole Year ,Coconut ,3850,546,Sandy 
12596,Tamil Nadu,Whole Year ,Coconut ,4148,627,Sandy 
12597,Tamil Nadu,Whole Year ,Coconut ,4241,604,Sandy 
12598,Tamil Nadu,Whole Year ,Coconut ,4176,817000,Sandy 
12599,Tamil Nadu,Whole Year ,Coconut ,4105,94500,Sandy 
12600,Tamil Nadu,Whole Year ,Coconut ,4026,55400000,Sandy 
12601,Tamil Nadu,Whole Year ,Coconut ,3854,44600000,Sandy 
12602,Tamil Nadu,Whole Year ,Coconut ,2174,21000,Sandy 
12603,Tamil Nadu,Whole Year ,Coconut ,3715,36400,Sandy 
12604,Tamil Nadu,Whole Year ,Coconut ,3841,44700,Sandy 
12605,Tamil Nadu,Whole Year ,Coconut ,5119,832,Sandy 
12606,Tamil Nadu,Whole Year ,Coconut ,5108,660,Sandy 
12607,Tamil Nadu,Whole Year ,Coconut ,5434,990,Sandy 
12608,Tamil Nadu,Whole Year ,Coconut ,6082,940000,Sandy 
12609,Tamil Nadu,Whole Year ,Coconut ,6623,109800,Sandy 
12610,Tamil Nadu,Whole Year ,Coconut ,7466,113900000,Sandy 
12611,Tamil Nadu,Whole Year ,Coconut ,7793,67600000,Sandy 
12612,Tamil Nadu,Whole Year ,Coconut ,882,5500,Sandy 
12613,Tamil Nadu,Whole Year ,Coconut ,872,9200,Sandy 
12614,Tamil Nadu,Whole Year ,Coconut ,885,9200,Sandy 
12615,Tamil Nadu,Whole Year ,Coconut ,848,63,Sandy 
12616,Tamil Nadu,Whole Year ,Coconut ,892,49,Sandy 
12617,Tamil Nadu,Whole Year ,Coconut ,926,47,Sandy 
12618,Tamil Nadu,Whole Year ,Coconut ,569,73000,Sandy 
12619,Tamil Nadu,Whole Year ,Coconut ,564,9800,Sandy 
12620,Tamil Nadu,Whole Year ,Coconut ,560,7700000,Sandy 
12621,Tamil Nadu,Whole Year ,Coconut ,715,4500000,Sandy 
12622,Tamil Nadu,Whole Year ,Coconut ,5105,25600,Sandy 
12623,Tamil Nadu,Whole Year ,Coconut ,5199,42100,Sandy 
12624,Tamil Nadu,Whole Year ,Coconut ,5636,30800,Sandy 
12625,Tamil Nadu,Whole Year ,Coconut ,6038,596,Sandy 
12626,Tamil Nadu,Whole Year ,Coconut ,6389,760,Sandy 
12627,Tamil Nadu,Whole Year ,Coconut ,6801,1027,Sandy 
12628,Tamil Nadu,Whole Year ,Coconut ,6916,969000,Sandy 
12629,Tamil Nadu,Whole Year ,Coconut ,7233,74100,Sandy 
12630,Tamil Nadu,Whole Year ,Coconut ,8639,125800000,Sandy 
12631,Tamil Nadu,Whole Year ,Coconut ,9200,126600000,Sandy 
12632,Tamil Nadu,Whole Year ,Coconut ,9120,48100,Sandy 
12633,Tamil Nadu,Whole Year ,Coconut ,8343,45700,Sandy 
12634,Tamil Nadu,Whole Year ,Coconut ,8472,109700,Sandy 
12635,Tamil Nadu,Whole Year ,Coconut ,8526,1181,Sandy 
12636,Tamil Nadu,Whole Year ,Coconut ,7703,1576,Sandy 
12637,Tamil Nadu,Whole Year ,Coconut ,8449,1411,Sandy 
12638,Tamil Nadu,Whole Year ,Coconut ,8162,894000,Sandy 
12639,Tamil Nadu,Whole Year ,Coconut ,8454,66000,Sandy 
12640,Tamil Nadu,Whole Year ,Coconut ,8267,59900000,Sandy 
12641,Tamil Nadu,Whole Year ,Coconut ,8213,59900000,Sandy 
12642,Tamil Nadu,Whole Year ,Coconut ,11720,80800,Sandy 
12643,Tamil Nadu,Whole Year ,Coconut ,11523,76000,Sandy 
12644,Tamil Nadu,Whole Year ,Coconut ,12072,143100,Sandy 
12645,Tamil Nadu,Whole Year ,Coconut ,12734,1603,Sandy 
12646,Tamil Nadu,Whole Year ,Coconut ,12969,1453,Sandy 
12647,Tamil Nadu,Whole Year ,Coconut ,13490,1920,Sandy 
12648,Tamil Nadu,Whole Year ,Coconut ,13895,2228000,Sandy 
12649,Tamil Nadu,Whole Year ,Coconut ,14312,209200,Sandy 
12650,Tamil Nadu,Whole Year ,Coconut ,14590,186100000,Sandy 
12651,Tamil Nadu,Whole Year ,Coconut ,14457,61800000,Sandy 
12652,Tamil Nadu,Whole Year ,Coconut ,5861,36100,Sandy 
12653,Tamil Nadu,Whole Year ,Coconut ,6065,70100,Sandy 
12654,Tamil Nadu,Whole Year ,Coconut ,5938,94700,Sandy 
12655,Tamil Nadu,Whole Year ,Coconut ,5852,456,Sandy 
12656,Tamil Nadu,Whole Year ,Coconut ,5674,734,Sandy 
12657,Tamil Nadu,Whole Year ,Coconut ,6167,577,Sandy 
12658,Tamil Nadu,Whole Year ,Coconut ,6317,859000,Sandy 
12659,Tamil Nadu,Whole Year ,Coconut ,6396,71700,Sandy 
12660,Tamil Nadu,Whole Year ,Coconut ,6731,75200000,Sandy 
12661,Tamil Nadu,Whole Year ,Coconut ,6825,70000000,Sandy 
12662,Tamil Nadu,Whole Year ,Coconut ,23934,224100,Sandy 
12663,Tamil Nadu,Whole Year ,Coconut ,24240,258500,Sandy 
12664,Tamil Nadu,Whole Year ,Coconut ,24893,343200,Sandy 
12665,Tamil Nadu,Whole Year ,Coconut ,26287,5018,Sandy 
12666,Tamil Nadu,Whole Year ,Coconut ,28414,4124,Sandy 
12667,Tamil Nadu,Whole Year ,Coconut ,30305,4672,Sandy 
12668,Tamil Nadu,Whole Year ,Coconut ,30950,5288000,Sandy 
12669,Tamil Nadu,Whole Year ,Coconut ,32077,495100,Sandy 
12670,Tamil Nadu,Whole Year ,Coconut ,33742,823800000,Sandy 
12671,Tamil Nadu,Whole Year ,Coconut ,35237,555700000,Sandy 
12672,Tamil Nadu,Whole Year ,Coconut ,52,0,Sandy 
12673,Tamil Nadu,Whole Year ,Coconut ,60,100,Sandy 
12674,Tamil Nadu,Whole Year ,Coconut ,74,1,Sandy 
12675,Tamil Nadu,Whole Year ,Coconut ,79,1,Sandy 
12676,Tamil Nadu,Whole Year ,Coconut ,80,1000,Sandy 
12677,Tamil Nadu,Whole Year ,Coconut ,79,100,Sandy 
12678,Tamil Nadu,Whole Year ,Coconut ,66,100000,Sandy 
12679,Tamil Nadu,Whole Year ,Coconut ,55,100000,Sandy 
12680,Tamil Nadu,Whole Year ,Coconut ,14284,141100,Sandy 
12681,Tamil Nadu,Whole Year ,Coconut ,14466,181400,Sandy 
12682,Tamil Nadu,Whole Year ,Coconut ,14903,231500,Sandy 
12683,Tamil Nadu,Whole Year ,Coconut ,15342,3949,Sandy 
12684,Tamil Nadu,Whole Year ,Coconut ,15935,2704,Sandy 
12685,Tamil Nadu,Whole Year ,Coconut ,16576,2425,Sandy 
12686,Tamil Nadu,Whole Year ,Coconut ,16999,2595000,Sandy 
12687,Tamil Nadu,Whole Year ,Coconut ,18173,394200,Sandy 
12688,Tamil Nadu,Whole Year ,Coconut ,19116,364900000,Sandy 
12689,Tamil Nadu,Whole Year ,Coconut ,19907,276700000,Sandy 
12690,Tamil Nadu,Whole Year ,Coconut ,1091,8200,Sandy 
12691,Tamil Nadu,Whole Year ,Coconut ,1093,6800,Sandy 
12692,Tamil Nadu,Whole Year ,Coconut ,1219,6800,Sandy 
12693,Tamil Nadu,Whole Year ,Coconut ,1484,66,Sandy 
12694,Tamil Nadu,Whole Year ,Coconut ,1249,70,Sandy 
12695,Tamil Nadu,Whole Year ,Coconut ,1120,84,Sandy 
12696,Tamil Nadu,Whole Year ,Coconut ,1116,130000,Sandy 
12697,Tamil Nadu,Whole Year ,Coconut ,1072,14500,Sandy 
12698,Tamil Nadu,Whole Year ,Coconut ,1090,10200000,Sandy 
12699,Tamil Nadu,Whole Year ,Coconut ,971,7500000,Sandy 
12700,Tamil Nadu,Whole Year ,Coconut ,4742,72400,Sandy 
12701,Tamil Nadu,Whole Year ,Coconut ,4918,80800,Sandy 
12702,Tamil Nadu,Whole Year ,Coconut ,4921,47400,Sandy 
12703,Tamil Nadu,Whole Year ,Coconut ,5371,559,Sandy 
12704,Tamil Nadu,Whole Year ,Coconut ,5377,1099,Sandy 
12705,Tamil Nadu,Whole Year ,Coconut ,5374,1263,Sandy 
12706,Tamil Nadu,Whole Year ,Coconut ,5366,953000,Sandy 
12707,Tamil Nadu,Whole Year ,Coconut ,5314,76900,Sandy 
12708,Tamil Nadu,Whole Year ,Coconut ,4916,106300000,Sandy 
12709,Tamil Nadu,Whole Year ,Coconut ,4787,68500000,Sandy 
12710,Tamil Nadu,Whole Year ,Coconut ,5991,84200,Sandy 
12711,Tamil Nadu,Whole Year ,Coconut ,5927,47300,Sandy 
12712,Tamil Nadu,Whole Year ,Coconut ,6231,51600,Sandy 
12713,Tamil Nadu,Whole Year ,Coconut ,6428,656,Sandy 
12714,Tamil Nadu,Whole Year ,Coconut ,6475,1102,Sandy 
12715,Tamil Nadu,Whole Year ,Coconut ,6374,908,Sandy 
12716,Tamil Nadu,Whole Year ,Coconut ,6703,1651000,Sandy 
12717,Tamil Nadu,Whole Year ,Coconut ,6490,148000,Sandy 
12718,Tamil Nadu,Whole Year ,Coconut ,6648,79600000,Sandy 
12719,Tamil Nadu,Whole Year ,Coconut ,6487,57200000,Sandy 
12720,Tamil Nadu,Whole Year ,Coconut ,15423,106300,Sandy 
12721,Tamil Nadu,Whole Year ,Coconut ,15500,86600,Sandy 
12722,Tamil Nadu,Whole Year ,Coconut ,15605,167800,Sandy 
12723,Tamil Nadu,Whole Year ,Coconut ,15730,1903,Sandy 
12724,Tamil Nadu,Whole Year ,Coconut ,15538,2736,Sandy 
12725,Tamil Nadu,Whole Year ,Coconut ,15398,2230,Sandy 
12726,Tamil Nadu,Whole Year ,Coconut ,15378,1409000,Sandy 
12727,Tamil Nadu,Whole Year ,Coconut ,15548,205800,Sandy 
12728,Tamil Nadu,Whole Year ,Coconut ,15621,128000000,Sandy 
12729,Tamil Nadu,Whole Year ,Coconut ,15667,157300000,Sandy 
12730,Tamil Nadu,Whole Year ,Coconut ,47826,184800,Sandy 
12731,Tamil Nadu,Whole Year ,Coconut ,51478,646700000,Sandy 
12732,Tamil Nadu,Whole Year ,Coconut ,56484,361300000,Sandy 
12733,Tamil Nadu,Whole Year ,Coconut ,1023,7300,Sandy 
12734,Tamil Nadu,Whole Year ,Coconut ,776,5700,Sandy 
12735,Tamil Nadu,Whole Year ,Coconut ,1049,15800,Sandy 
12736,Tamil Nadu,Whole Year ,Coconut ,897,115,Sandy 
12737,Tamil Nadu,Whole Year ,Coconut ,890,153,Sandy 
12738,Tamil Nadu,Whole Year ,Coconut ,792,131,Sandy 
12739,Tamil Nadu,Whole Year ,Coconut ,935,117000,Sandy 
12740,Tamil Nadu,Whole Year ,Coconut ,725,8800,Sandy 
12741,Tamil Nadu,Whole Year ,Coconut ,803,13400000,Sandy 
12742,Tamil Nadu,Whole Year ,Coconut ,624,5000000,Sandy 
12743,Tamil Nadu,Whole Year ,Coconut ,5586,26700,Sandy 
12744,Tamil Nadu,Whole Year ,Coconut ,6057,39600,Sandy 
12745,Tamil Nadu,Whole Year ,Coconut ,6049,23800,Sandy 
12746,Tamil Nadu,Whole Year ,Coconut ,5988,392,Sandy 
12747,Tamil Nadu,Whole Year ,Coconut ,5472,478,Sandy 
12748,Tamil Nadu,Whole Year ,Coconut ,6385,547,Sandy 
12749,Tamil Nadu,Whole Year ,Coconut ,6034,853000,Sandy 
12750,Tamil Nadu,Whole Year ,Coconut ,5910,52400,Sandy 
12751,Tamil Nadu,Whole Year ,Coconut ,5717,47300000,Sandy 
12752,Tamil Nadu,Whole Year ,Coconut ,5848,55800000,Sandy 
12753,Tamil Nadu,Whole Year ,Coconut ,18690,171300,Sandy 
12754,Tamil Nadu,Whole Year ,Coconut ,21805,106800,Sandy 
12755,Tamil Nadu,Whole Year ,Coconut ,20928,192400,Sandy 
12756,Tamil Nadu,Whole Year ,Coconut ,23098,2765,Sandy 
12757,Tamil Nadu,Whole Year ,Coconut ,22569,2654,Sandy 
12758,Tamil Nadu,Whole Year ,Coconut ,22619,2172,Sandy 
12759,Tamil Nadu,Whole Year ,Coconut ,22416,1964000,Sandy 
12760,Tamil Nadu,Whole Year ,Coconut ,22203,227400,Sandy 
12761,Tamil Nadu,Whole Year ,Coconut ,22680,298500000,Sandy 
12762,Tamil Nadu,Whole Year ,Coconut ,21512,233000000,Sandy 
12763,Tamil Nadu,Whole Year ,Coconut ,2118,14300,Sandy 
12764,Tamil Nadu,Whole Year ,Coconut ,1933,10600,Sandy 
12765,Tamil Nadu,Whole Year ,Coconut ,2254,25300,Sandy 
12766,Tamil Nadu,Whole Year ,Coconut ,2231,218,Sandy 
12767,Tamil Nadu,Whole Year ,Coconut ,1947,226,Sandy 
12768,Tamil Nadu,Whole Year ,Coconut ,2026,268,Sandy 
12769,Tamil Nadu,Whole Year ,Coconut ,2009,266000,Sandy 
12770,Tamil Nadu,Whole Year ,Coconut ,1995,26500,Sandy 
12771,Tamil Nadu,Whole Year ,Coconut ,1890,18900000,Sandy 
12772,Tamil Nadu,Whole Year ,Coconut ,1780,19100000,Sandy 
12773,Tamil Nadu,Whole Year ,Coconut ,8511,64900,Sandy 
12774,Tamil Nadu,Whole Year ,Coconut ,8574,64100,Sandy 
12775,Tamil Nadu,Whole Year ,Coconut ,8478,63900,Sandy 
12776,Tamil Nadu,Whole Year ,Coconut ,8500,687,Sandy 
12777,Tamil Nadu,Whole Year ,Coconut ,8808,699,Sandy 
12778,Tamil Nadu,Whole Year ,Coconut ,8892,716,Sandy 
12779,Tamil Nadu,Whole Year ,Coconut ,8818,609000,Sandy 
12780,Tamil Nadu,Whole Year ,Coconut ,9468,99400,Sandy 
12781,Tamil Nadu,Whole Year ,Coconut ,9844,127900000,Sandy 
12782,Tamil Nadu,Whole Year ,Coconut ,10041,117600000,Sandy 
12783,Telangana ,Whole Year ,Coconut ,1074,11107096,Sandy 
12784,Telangana ,Whole Year ,Coconut ,1106,11703240,Sandy 
12785,Telangana ,Whole Year ,Coconut ,1083,11850836,Sandy 
12786,Telangana ,Whole Year ,Coconut ,1050,11933140,Sandy 
12787,Telangana ,Whole Year ,Coconut ,1004,11482486,Sandy 
12788,Telangana ,Whole Year ,Coconut ,954,8023244,Sandy 
12789,Telangana ,Whole Year ,Coconut ,819,10348515,Sandy 
12790,Telangana ,Whole Year ,Coconut ,764,6972108,Sandy 
12791,Telangana ,Whole Year ,Coconut ,751,8289624,Sandy 
12792,Telangana ,Whole Year ,Coconut ,675,9260204,Sandy 
12793,Telangana ,Whole Year ,Coconut ,442,6924,Sandy 
12794,Telangana ,Kharif     ,Coconut ,437,9222,Sandy 
12795,Telangana ,Whole Year ,Coconut ,17,179872,Sandy 
12796,Telangana ,Whole Year ,Coconut ,10,110200,Sandy 
12797,Telangana ,Whole Year ,Coconut ,11,125708,Sandy 
12798,Telangana ,Whole Year ,Coconut ,12,141360,Sandy 
12799,Telangana ,Whole Year ,Coconut ,12,141468,Sandy 
12800,Telangana ,Whole Year ,Coconut ,13,113126,Sandy 
12801,Telangana ,Whole Year ,Coconut ,9,117153,Sandy 
12802,Telangana ,Whole Year ,Coconut ,8,74568,Sandy 
12803,Telangana ,Whole Year ,Coconut ,2,22344,Sandy 
12804,Telangana ,Whole Year ,Coconut ,4,58424,Sandy 
12805,Telangana ,Whole Year ,Coconut ,12,123662,Sandy 
12806,Telangana ,Whole Year ,Coconut ,2,22040,Sandy 
12807,Telangana ,Whole Year ,Coconut ,1,11428,Sandy 
12808,Telangana ,Whole Year ,Coconut ,1,11789,Sandy 
12809,Telangana ,Whole Year ,Coconut ,1,8702,Sandy 
12810,Telangana ,Whole Year ,Coconut ,1,13017,Sandy 
12811,Telangana ,Whole Year ,Coconut ,20,202356,Sandy 
12812,Telangana ,Whole Year ,Coconut ,18,187340,Sandy 
12813,Telangana ,Whole Year ,Coconut ,21,228560,Sandy 
12814,Telangana ,Whole Year ,Coconut ,30,341620,Sandy 
12815,Telangana ,Whole Year ,Coconut ,26,306514,Sandy 
12816,Telangana ,Whole Year ,Coconut ,36,304570,Sandy 
12817,Telangana ,Whole Year ,Coconut ,34,429561,Sandy 
12818,Telangana ,Whole Year ,Coconut ,3,43818,Sandy 
12819,Telangana ,Whole Year ,Coconut ,5,56210,Sandy 
12820,Telangana ,Whole Year ,Coconut ,12,111852,Sandy 
12821,Telangana ,Whole Year ,Coconut ,4,44688,Sandy 
12822,Telangana ,Whole Year ,Coconut ,2,29212,Sandy 
12823,Telangana ,Whole Year ,Coconut ,23,236082,Sandy 
12824,Telangana ,Whole Year ,Coconut ,13,143260,Sandy 
12825,Telangana ,Whole Year ,Coconut ,13,148564,Sandy 
12826,Telangana ,Whole Year ,Coconut ,11,129580,Sandy 
12827,Telangana ,Whole Year ,Coconut ,14,165046,Sandy 
12828,Telangana ,Whole Year ,Coconut ,13,113126,Sandy 
12829,Telangana ,Whole Year ,Coconut ,11,143187,Sandy 
12830,Telangana ,Whole Year ,Coconut ,1,9321,Sandy 
12831,Telangana ,Whole Year ,Coconut ,2,22344,Sandy 
12832,Telangana ,Whole Year ,Coconut ,1,14606,Sandy 
12833,Telangana ,Whole Year ,Coconut ,2,33,Sandy 
12834,Telangana ,Kharif     ,Coconut ,2,42,Sandy 
12835,West Bengal,Whole Year ,Coconut ,2975,40162,Sandy 
12836,West Bengal,Whole Year ,Coconut ,2990,55682.8,Sandy 
12837,West Bengal,Whole Year ,Coconut ,3010,49878.7,Sandy 
12838,West Bengal,Whole Year ,Coconut ,3051,63509.6,Sandy 
12839,West Bengal,Whole Year ,Coconut ,3134,66735.4,Sandy 
12840,West Bengal,Whole Year ,Coconut ,2847,48746.3,Sandy 
12841,West Bengal,Whole Year ,Coconut ,2886,60314.5,Sandy 
12842,West Bengal,Whole Year ,Coconut ,2886,60314.5,Sandy 
12843,West Bengal,Whole Year ,Coconut ,3258,58878,Sandy 
12844,West Bengal,Whole Year ,Coconut ,3338,75095000,Sandy 
12845,West Bengal,Whole Year ,Coconut ,3629,47018000,Sandy 
12846,West Bengal,Whole Year ,Coconut ,3639,47018,Sandy 
12847,West Bengal,Whole Year ,Coconut ,3485,41820,Sandy 
12848,West Bengal,Whole Year ,Coconut ,3485,41820,Sandy 
12849,West Bengal,Whole Year ,Coconut ,3485,41820,Sandy 
12850,West Bengal,Whole Year ,Coconut ,3235,33967.5,Sandy 
12851,West Bengal,Whole Year ,Coconut ,3825,51637.5,Sandy 
12852,West Bengal,Whole Year ,Coconut ,3895,55309,Sandy 
12853,West Bengal,Whole Year ,Coconut ,3319,44806.5,Sandy 
12854,West Bengal,Whole Year ,Coconut ,3331,43303,Sandy 
12855,West Bengal,Whole Year ,Coconut ,3199,42908,Sandy 
12856,West Bengal,Whole Year ,Coconut ,3232,41466600,Sandy 
12857,West Bengal,Whole Year ,Coconut ,3910,53100000,Sandy 
12858,West Bengal,Whole Year ,Coconut ,3925,53300,Sandy 
12859,West Bengal,Whole Year ,Coconut ,135,769,Sandy 
12860,West Bengal,Whole Year ,Coconut ,142,806,Sandy 
12861,West Bengal,Whole Year ,Coconut ,155,1602.9,Sandy 
12862,West Bengal,Whole Year ,Coconut ,164,1771.7,Sandy 
12863,West Bengal,Whole Year ,Coconut ,193,2284.3,Sandy 
12864,West Bengal,Whole Year ,Coconut ,201,2152.7,Sandy 
12865,West Bengal,Whole Year ,Coconut ,229,3352.8,Sandy 
12866,West Bengal,Whole Year ,Coconut ,241,3728.5,Sandy 
12867,West Bengal,Whole Year ,Coconut ,255,2772,Sandy 
12868,West Bengal,Whole Year ,Coconut ,271,3052000,Sandy 
12869,West Bengal,Whole Year ,Coconut ,271,3059600,Sandy 
12870,West Bengal,Whole Year ,Coconut ,271,3059,Sandy 
12871,West Bengal,Whole Year ,Coconut ,1935,26993,Sandy 
12872,West Bengal,Whole Year ,Coconut ,1940,27645,Sandy 
12873,West Bengal,Whole Year ,Coconut ,1945,28202.5,Sandy 
12874,West Bengal,Whole Year ,Coconut ,1952,28460.2,Sandy 
12875,West Bengal,Whole Year ,Coconut ,1960,28616,Sandy 
12876,West Bengal,Whole Year ,Coconut ,2125,36125,Sandy 
12877,West Bengal,Whole Year ,Coconut ,1657,31814.4,Sandy 
12878,West Bengal,Whole Year ,Coconut ,1270,20510.5,Sandy 
12879,West Bengal,Whole Year ,Coconut ,1270,19018,Sandy 
12880,West Bengal,Whole Year ,Coconut ,1173,14842000,Sandy 
12881,West Bengal,Whole Year ,Coconut ,2678,30922000,Sandy 
12882,West Bengal,Whole Year ,Coconut ,2683,30922,Sandy 
12883,West Bengal,Whole Year ,Coconut ,296,1480,Sandy 
12884,West Bengal,Whole Year ,Coconut ,302,1510,Sandy 
12885,West Bengal,Whole Year ,Coconut ,365,1825,Sandy 
12886,West Bengal,Whole Year ,Coconut ,444,3108,Sandy 
12887,West Bengal,Whole Year ,Coconut ,452,3164,Sandy 
12888,West Bengal,Whole Year ,Coconut ,467,3736,Sandy 
12889,West Bengal,Whole Year ,Coconut ,499,4491,Sandy 
12890,West Bengal,Whole Year ,Coconut ,494,4199,Sandy 
12891,West Bengal,Whole Year ,Coconut ,499,2495,Sandy 
12892,West Bengal,Whole Year ,Coconut ,509,19749200,Sandy 
12893,West Bengal,Whole Year ,Coconut ,350,2928000,Sandy 
12894,West Bengal,Whole Year ,Coconut ,382,3195,Sandy 
12895,West Bengal,Whole Year ,Coconut ,600,7200,Sandy 
12896,West Bengal,Whole Year ,Coconut ,600,7200,Sandy 
12897,West Bengal,Whole Year ,Coconut ,475,5700,Sandy 
12898,West Bengal,Whole Year ,Coconut ,525,1050,Sandy 
12899,West Bengal,Whole Year ,Coconut ,550,1100,Sandy 
12900,West Bengal,Whole Year ,Coconut ,560,1120,Sandy 
12901,West Bengal,Whole Year ,Coconut ,575,1150,Sandy 
12902,West Bengal,Whole Year ,Coconut ,645,8256,Sandy 
12903,West Bengal,Whole Year ,Coconut ,645,8256,Sandy 
12904,West Bengal,Whole Year ,Coconut ,750,9750000,Sandy 
12905,West Bengal,Whole Year ,Coconut ,1250,10750000,Sandy 
12906,West Bengal,Whole Year ,Coconut ,1255,17060,Sandy 
12907,West Bengal,Whole Year ,Coconut ,120,574,Sandy 
12908,West Bengal,Whole Year ,Coconut ,128,612.2,Sandy 
12909,West Bengal,Whole Year ,Coconut ,133,2334,Sandy 
12910,West Bengal,Whole Year ,Coconut ,133,2334,Sandy 
12911,West Bengal,Whole Year ,Coconut ,158,2743.7,Sandy 
12912,West Bengal,Whole Year ,Coconut ,158,2614.9,Sandy 
12913,West Bengal,Whole Year ,Coconut ,149,2468.9,Sandy 
12914,West Bengal,Whole Year ,Coconut ,165,2910.3,Sandy 
12915,West Bengal,Whole Year ,Coconut ,165,2910,Sandy 
12916,West Bengal,Whole Year ,Coconut ,168,2970700,Sandy 
12917,West Bengal,Whole Year ,Coconut ,155,2480000,Sandy 
12918,West Bengal,Whole Year ,Coconut ,155,2480,Sandy 
12919,West Bengal,Whole Year ,Coconut ,147,2680,Sandy 
12920,West Bengal,Whole Year ,Coconut ,152,2633.9,Sandy 
12921,West Bengal,Whole Year ,Coconut ,156,2784,Sandy 
12922,West Bengal,Whole Year ,Coconut ,160,2847,Sandy 
12923,West Bengal,Whole Year ,Coconut ,163,2855.6,Sandy 
12924,West Bengal,Whole Year ,Coconut ,165,2748.6,Sandy 
12925,West Bengal,Whole Year ,Coconut ,166,2765.7,Sandy 
12926,West Bengal,Whole Year ,Coconut ,168,2721.8,Sandy 
12927,West Bengal,Whole Year ,Coconut ,186,3005,Sandy 
12928,West Bengal,Whole Year ,Coconut ,192,240000,Sandy 
12929,West Bengal,Whole Year ,Coconut ,197,2413800,Sandy 
12930,West Bengal,Whole Year ,Coconut ,197,2313,Sandy 
12931,West Bengal,Whole Year ,Coconut ,282,5915,Sandy 
12932,West Bengal,Whole Year ,Coconut ,283,3926.9,Sandy 
12933,West Bengal,Whole Year ,Coconut ,318,5065.1,Sandy 
12934,West Bengal,Whole Year ,Coconut ,323,5116.3,Sandy 
12935,West Bengal,Whole Year ,Coconut ,330,3762,Sandy 
12936,West Bengal,Whole Year ,Coconut ,195,1747.2,Sandy 
12937,West Bengal,Whole Year ,Coconut ,199,1687.5,Sandy 
12938,West Bengal,Whole Year ,Coconut ,202,1378.6,Sandy 
